,title,title_detail,summary,summary_detail,links,id,guidislink,tags,published,published_parsed,content
10,Zahl der Fluggäste steigend: Klimaneutrales Fliegen: Ist das möglich?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Zahl der Fluggäste steigend: Klimaneutrales Fliegen: Ist das möglich?'}","Die Zukunft der Luftfahrt soll Batteriestrom und Wasserstoff gehören. Aber wird es irgendwann wirklich möglich, beispielsweise von Frankfurt in die Karibik, ohne schlechtes Gewissen in der Luft unterwegs zu sein? Und wann könnte das der Fall sein?","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Die Zukunft der Luftfahrt soll Batteriestrom und Wasserstoff gehören. Aber wird es irgendwann wirklich möglich, beispielsweise von Frankfurt in die Karibik, ohne schlechtes Gewissen in der Luft unterwegs zu sein? Und wann könnte das der Fall sein?'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Klimaneutrales-Fliegen-Ist-das-moeglich-article25106931.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder2.n-tv.de/img/incoming/crop25106937/1498679944-cImg_4_3-w250/imago0473955333h.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Klimaneutrales-Fliegen-Ist-das-moeglich-article25106931.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder2.n-tv.de/img/incoming/crop25106937/1498679944-cImg_4_3-w250/imago0473955333h.jpg"" width=""250"" />Die Zukunft der Luftfahrt soll Batteriestrom und Wasserstoff gehören. Aber wird es irgendwann wirklich möglich, beispielsweise von Frankfurt in die Karibik, ohne schlechtes Gewissen in der Luft unterwegs zu sein? Und wann könnte das der Fall sein?'}]"
11,Hilfe beim Radeln: Kärnter Startup verwandelt Fahrräder in E-Bikes,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Hilfe beim Radeln: Kärnter Startup verwandelt Fahrräder in E-Bikes'}","Mit dem elektrischen Hilfsmotor des 2014 gegründeten Unternehmens GP Motion kann man sein Fahrrad schnell und einfach in ein E-Bike umwandeln. Im Interview mit ntv.de erklärt Geschäftsführer Fabian Gutbrod, was den Motor add-e so besonders macht und wie die Zukunft des Produkts aussehen soll.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Mit dem elektrischen Hilfsmotor des 2014 gegründeten Unternehmens GP Motion kann man sein Fahrrad schnell und einfach in ein E-Bike umwandeln. Im Interview mit ntv.de erklärt Geschäftsführer Fabian Gutbrod, was den Motor add-e so besonders macht und wie die Zukunft des Produkts aussehen soll.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Hilfe-beim-Radeln-Kaernter-Startup-verwandelt-Fahrraeder-in-E-Bikes-article25133913.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder2.n-tv.de/img/incoming/crop25133929/127867879-cImg_4_3-w250/imago0448569706h.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Hilfe-beim-Radeln-Kaernter-Startup-verwandelt-Fahrraeder-in-E-Bikes-article25133913.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder2.n-tv.de/img/incoming/crop25133929/127867879-cImg_4_3-w250/imago0448569706h.jpg"" width=""250"" />Mit dem elektrischen Hilfsmotor des 2014 gegründeten Unternehmens GP Motion kann man sein Fahrrad schnell und einfach in ein E-Bike umwandeln. Im Interview mit ntv.de erklärt Geschäftsführer Fabian Gutbrod, was den Motor add-e so besonders macht und wie die Zukunft des Produkts aussehen soll.'}]"
12,Fliegende Defibrillatoren: Dank Drohnen steigen Überlebenschancen bei Herzinfarkt,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Fliegende Defibrillatoren: Dank Drohnen steigen Überlebenschancen bei Herzinfarkt'}","Die Zukunft der Rettungseinsätze könnte am Himmel schweben: Drohnen, ausgerüstet mit künstlicher Intelligenz. Forscher arbeiten an ""fliegenden"" Defibrillatoren, um Patienten in abgelegenen Gebieten schnell helfen zu können.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Die Zukunft der Rettungseinsätze könnte am Himmel schweben: Drohnen, ausgerüstet mit künstlicher Intelligenz. Forscher arbeiten an ""fliegenden"" Defibrillatoren, um Patienten in abgelegenen Gebieten schnell helfen zu können.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Dank-Drohnen-steigen-Uberlebenschancen-bei-Herzinfarkt-article25128851.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder3.n-tv.de/img/incoming/crop25128862/3698675725-cImg_4_3-w250/imago0108984743h.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Dank-Drohnen-steigen-Uberlebenschancen-bei-Herzinfarkt-article25128851.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder3.n-tv.de/img/incoming/crop25128862/3698675725-cImg_4_3-w250/imago0108984743h.jpg"" width=""250"" />Die Zukunft der Rettungseinsätze könnte am Himmel schweben: Drohnen, ausgerüstet mit künstlicher Intelligenz. Forscher arbeiten an &#034;fliegenden&#034; Defibrillatoren, um Patienten in abgelegenen Gebieten schnell helfen zu können.'}]"
13,Recycling: Warum Kärnten und Kreislaufwirtschaft eng zusammengehören,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Recycling: Warum Kärnten und Kreislaufwirtschaft eng zusammengehören'}","Kärnten gehört zu den bedeutendsten und innovativsten Kunststoff-Recyclern in Österreich. Harald Kogler, CEO der HIRSCH Servo Gruppe und Mitinitiator der neuen Messe CIRPLEX, gibt im Interview einen Einblick, wie Wettbewerber in Österreich zu einer Familie werden, weshalb Kreislaufwirtschaft und Kärnten eng zusammenhängen und wie Unternehmen vom Kärntner Know-how im Bereich Green Economy profitieren können.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Kärnten gehört zu den bedeutendsten und innovativsten Kunststoff-Recyclern in Österreich. Harald Kogler, CEO der HIRSCH Servo Gruppe und Mitinitiator der neuen Messe CIRPLEX, gibt im Interview einen Einblick, wie Wettbewerber in Österreich zu einer Familie werden, weshalb Kreislaufwirtschaft und Kärnten eng zusammenhängen und wie Unternehmen vom Kärntner Know-how im Bereich Green Economy profitieren können.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Recycling-Warum-Kaernten-und-Kreislaufwirtschaft-eng-zusammengehoeren-article25202020.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder2.n-tv.de/img/incoming/crop25202029/5818676122-cImg_4_3-w250/Als-Kunststoff-Recycler-geniet-Karnten-in-Osterreich-ein-besonderes-Ansehen.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Recycling-Warum-Kaernten-und-Kreislaufwirtschaft-eng-zusammengehoeren-article25202020.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder2.n-tv.de/img/incoming/crop25202029/5818676122-cImg_4_3-w250/Als-Kunststoff-Recycler-geniet-Karnten-in-Osterreich-ein-besonderes-Ansehen.jpg"" width=""250"" />Kärnten gehört zu den bedeutendsten und innovativsten Kunststoff-Recyclern in Österreich. Harald Kogler, CEO der HIRSCH Servo Gruppe und Mitinitiator der neuen Messe CIRPLEX, gibt im Interview einen Einblick, wie Wettbewerber in Österreich zu einer Familie werden, weshalb Kreislaufwirtschaft und Kärnten eng zusammenhängen und wie Unternehmen vom Kärntner Know-how im Bereich Green Economy profitieren können.'}]"
14,Silicon Austria Labs: Warum in Kärnten das Silicon Valley von Österreich zu Hause ist,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Silicon Austria Labs: Warum in Kärnten das Silicon Valley von Österreich zu Hause ist'}","Kärnten zählt zu den europäischen Hotspots der Mikroelektronik-Industrie, oder besser gesagt: der Electronic Based Systems (EBS). Einen wichtigen Anteil an der Erfolgsgeschichte hat Silicon Austria Labs (SAL), das heute ein Spitzenforschungszentrum von Weltklasseformat und Pionier in elektronik- und softwarebasierten Systemen ist.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Kärnten zählt zu den europäischen Hotspots der Mikroelektronik-Industrie, oder besser gesagt: der Electronic Based Systems (EBS). Einen wichtigen Anteil an der Erfolgsgeschichte hat Silicon Austria Labs (SAL), das heute ein Spitzenforschungszentrum von Weltklasseformat und Pionier in elektronik- und softwarebasierten Systemen ist.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Silicon-Austria-Labs-Warum-in-Kaernten-das-Silicon-Valley-von-Osterreich-zu-Hause-ist-article25202056.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder4.n-tv.de/img/incoming/crop25202079/4688679829-cImg_4_3-w250/In-Europa-geniet-Karnten-groes-Ansehen-als-zentraler-Ort-der-Electronic-Based-Systems-EBS-.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Silicon-Austria-Labs-Warum-in-Kaernten-das-Silicon-Valley-von-Osterreich-zu-Hause-ist-article25202056.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder4.n-tv.de/img/incoming/crop25202079/4688679829-cImg_4_3-w250/In-Europa-geniet-Karnten-groes-Ansehen-als-zentraler-Ort-der-Electronic-Based-Systems-EBS-.jpg"" width=""250"" />Kärnten zählt zu den europäischen Hotspots der Mikroelektronik-Industrie, oder besser gesagt: der Electronic Based Systems (EBS). Einen wichtigen Anteil an der Erfolgsgeschichte hat Silicon Austria Labs (SAL), das heute ein Spitzenforschungszentrum von Weltklasseformat und Pionier in elektronik- und softwarebasierten Systemen ist.'}]"
15,Bildung neu denken: Wie Kärnten Fachkräfte für die Zukunft mobilisiert,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Bildung neu denken: Wie Kärnten Fachkräfte für die Zukunft mobilisiert'}","Menschen für Wissenschaft und Forschung begeistern, Erfindergeist und Lust auf Neues wecken: Mit dem Ansatz, innovatives Lernen und Experimentieren über alle Altersgruppen hinweg zu fördern, möchte Kärnten Fachkräfte für die Zukunft sichern.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Menschen für Wissenschaft und Forschung begeistern, Erfindergeist und Lust auf Neues wecken: Mit dem Ansatz, innovatives Lernen und Experimentieren über alle Altersgruppen hinweg zu fördern, möchte Kärnten Fachkräfte für die Zukunft sichern.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Bildung-neu-denken-Wie-Kaernten-Fachkraefte-fuer-die-Zukunft-mobilisiert-article25201978.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder4.n-tv.de/img/incoming/crop25202011/8988677019-cImg_4_3-w250/Mit-kindgerechten-Angeboten-wird-bereits-bei-den-Kleinen-das-Interesse-im-Educational-Lab-im-Lakeside-Science-and-Technology-Park-geweckt.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/kaernten_schafft_gruene_ki_zukunft/Bildung-neu-denken-Wie-Kaernten-Fachkraefte-fuer-die-Zukunft-mobilisiert-article25201978.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Mon, 07 Oct 2024 00:01:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=22, tm_min=1, tm_sec=0, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder4.n-tv.de/img/incoming/crop25202011/8988677019-cImg_4_3-w250/Mit-kindgerechten-Angeboten-wird-bereits-bei-den-Kleinen-das-Interesse-im-Educational-Lab-im-Lakeside-Science-and-Technology-Park-geweckt.jpg"" width=""250"" />Menschen für Wissenschaft und Forschung begeistern, Erfindergeist und Lust auf Neues wecken: Mit dem Ansatz, innovatives Lernen und Experimentieren über alle Altersgruppen hinweg zu fördern, möchte Kärnten Fachkräfte für die Zukunft sichern.'}]"
16,Vom Doppel-Wumms zur BIP-Flaute: Deutschland braucht eine neue Geschäftsgrundlage,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Vom Doppel-Wumms zur BIP-Flaute: Deutschland braucht eine neue Geschäftsgrundlage'}","Der Standort Deutschland steckt in der größten Krise seiner Geschichte: Volkswagen, das Symbol des deutschen Wohlstands, kämpft ums Überleben - so wie das ganze Land. Ein Cocktail aus geopolitischen Krisen, hausgemachten Problemen und Managementversagen lähmt die Republik.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Der Standort Deutschland steckt in der größten Krise seiner Geschichte: Volkswagen, das Symbol des deutschen Wohlstands, kämpft ums Überleben - so wie das ganze Land. Ein Cocktail aus geopolitischen Krisen, hausgemachten Problemen und Managementversagen lähmt die Republik.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Deutschland-braucht-eine-neue-Geschaeftsgrundlage-article25270625.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder2.n-tv.de/img/incoming/crop25270565/6448675083-cImg_4_3-w250/482702251.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Deutschland-braucht-eine-neue-Geschaeftsgrundlage-article25270625.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sun, 06 Oct 2024 09:40:23 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=7, tm_min=40, tm_sec=23, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder2.n-tv.de/img/incoming/crop25270565/6448675083-cImg_4_3-w250/482702251.jpg"" width=""250"" />Der Standort Deutschland steckt in der größten Krise seiner Geschichte: Volkswagen, das Symbol des deutschen Wohlstands, kämpft ums Überleben - so wie das ganze Land. Ein Cocktail aus geopolitischen Krisen, hausgemachten Problemen und Managementversagen lähmt die Republik.'}]"
17,Miese Konjunkturprognose: Bundesregierung erwartet zweites Rezessionsjahr in Folge,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Miese Konjunkturprognose: Bundesregierung erwartet zweites Rezessionsjahr in Folge'}","2023 sinkt die deutsche Wirtschaftsleistung um 0,3 Prozent. In diesem Jahr soll das Bruttoinlandsprodukt laut der offiziellen Prognose wieder wachsen. Einem Zeitungsbericht zufolge will die Bundesregierung aber bald eine neue Schätzung bekannt geben - und die sieht düster aus.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '2023 sinkt die deutsche Wirtschaftsleistung um 0,3 Prozent. In diesem Jahr soll das Bruttoinlandsprodukt laut der offiziellen Prognose wieder wachsen. Einem Zeitungsbericht zufolge will die Bundesregierung aber bald eine neue Schätzung bekannt geben - und die sieht düster aus.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Bundesregierung-erwartet-zweites-Rezessionsjahr-in-Folge-article25272261.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder4.n-tv.de/img/incoming/crop25272267/1568674320-cImg_4_3-w250/479181877-1-.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Bundesregierung-erwartet-zweites-Rezessionsjahr-in-Folge-article25272261.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sun, 06 Oct 2024 08:02:12 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=6, tm_min=2, tm_sec=12, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder4.n-tv.de/img/incoming/crop25272267/1568674320-cImg_4_3-w250/479181877-1-.jpg"" width=""250"" />2023 sinkt die deutsche Wirtschaftsleistung um 0,3 Prozent. In diesem Jahr soll das Bruttoinlandsprodukt laut der offiziellen Prognose wieder wachsen. Einem Zeitungsbericht zufolge will die Bundesregierung aber bald eine neue Schätzung bekannt geben - und die sieht düster aus.'}]"
18,"Kritik am Altersvorsorgedepot: ""Verbrauchern wird verkauft, was Provisionen bringt""","{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Kritik am Altersvorsorgedepot: ""Verbrauchern wird verkauft, was Provisionen bringt""'}","Das neue Altersvorsorgedepot soll die private Altersvorsorge modernisieren. Doch Verbraucherschützer Niels Nauhauser kritisiert, dass das zentrale Problem ungelöst bleibt und warnt vor ungerechter Beratung. Viele Sparer könnten in die Falle dubioser Finanzinfluencer tappen.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Das neue Altersvorsorgedepot soll die private Altersvorsorge modernisieren. Doch Verbraucherschützer Niels Nauhauser kritisiert, dass das zentrale Problem ungelöst bleibt und warnt vor ungerechter Beratung. Viele Sparer könnten in die Falle dubioser Finanzinfluencer tappen.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Verbrauchern-wird-verkauft-was-Provisionen-bringt-article25267294.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder2.n-tv.de/img/incoming/crop25267389/0038676063-cImg_4_3-w250/385319963.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Verbrauchern-wird-verkauft-was-Provisionen-bringt-article25267294.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sun, 06 Oct 2024 07:50:25 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=6, tm_hour=5, tm_min=50, tm_sec=25, tm_wday=6, tm_yday=280, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder2.n-tv.de/img/incoming/crop25267389/0038676063-cImg_4_3-w250/385319963.jpg"" width=""250"" />Das neue Altersvorsorgedepot soll die private Altersvorsorge modernisieren. Doch Verbraucherschützer Niels Nauhauser kritisiert, dass das zentrale Problem ungelöst bleibt und warnt vor ungerechter Beratung. Viele Sparer könnten in die Falle dubioser Finanzinfluencer tappen.'}]"
19,Am Rande der Rezession: Warum Deutschland sein Produktivitätsproblem nicht in den Griff bekommt,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Am Rande der Rezession: Warum Deutschland sein Produktivitätsproblem nicht in den Griff bekommt'}","KI, Digitalisierung, Roboter - die zunehmende Technologisierung der Arbeitswelt müsste ein enormer Antrieb sein für die Produktivität der deutschen Volkswirtschaft. Ist es aber nicht. Warum? Was muss sich dann ändern, damit die Arbeitswelt effizienter ist und die Wirtschaft wieder wächst?","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'KI, Digitalisierung, Roboter - die zunehmende Technologisierung der Arbeitswelt müsste ein enormer Antrieb sein für die Produktivität der deutschen Volkswirtschaft. Ist es aber nicht. Warum? Was muss sich dann ändern, damit die Arbeitswelt effizienter ist und die Wirtschaft wieder wächst?'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Warum-Deutschland-sein-Produktivitaetsproblem-nicht-in-den-Griff-bekommt-article25269896.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder1.n-tv.de/img/incoming/crop25269920/6968676746-cImg_4_3-w250/465777139.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Warum-Deutschland-sein-Produktivitaetsproblem-nicht-in-den-Griff-bekommt-article25269896.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sat, 05 Oct 2024 20:14:54 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=5, tm_hour=18, tm_min=14, tm_sec=54, tm_wday=5, tm_yday=279, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder1.n-tv.de/img/incoming/crop25269920/6968676746-cImg_4_3-w250/465777139.jpg"" width=""250"" />\nKI, Digitalisierung, Roboter - die zunehmende Technologisierung der Arbeitswelt müsste ein enormer Antrieb sein für die Produktivität der deutschen Volkswirtschaft. Ist es aber nicht. Warum? Was muss sich dann ändern, damit die Arbeitswelt effizienter ist und die Wirtschaft wieder wächst?'}]"
20,Rally oder Rückschlag?: Das vierte Quartal verspricht Spannung,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Rally oder Rückschlag?: Das vierte Quartal verspricht Spannung'}",Trotz aller Unsicherheiten halten sich die Börsen weiter auf einem hohen Niveau. Aber wie lange kann das noch so weitergehen? Mögliche weitere Zinssenkungen und nicht zuletzt die US-Präsidentschaftswahl versprechen Spannung für die nächsten Wochen.,"{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Trotz aller Unsicherheiten halten sich\xa0die Börsen weiter auf einem hohen Niveau. Aber wie lange kann das noch so weitergehen? Mögliche weitere\xa0Zinssenkungen\xa0und nicht zuletzt die US-Präsidentschaftswahl versprechen Spannung für die nächsten Wochen.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Das-vierte-Quartal-verspricht-Spannung-article25271527.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder1.n-tv.de/img/incoming/crop25271528/6598672258-cImg_4_3-w250/I.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Das-vierte-Quartal-verspricht-Spannung-article25271527.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sat, 05 Oct 2024 15:30:00 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=5, tm_hour=13, tm_min=30, tm_sec=0, tm_wday=5, tm_yday=279, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder1.n-tv.de/img/incoming/crop25271528/6598672258-cImg_4_3-w250/I.jpg"" width=""250"" />Trotz aller Unsicherheiten halten sich\xa0die Börsen weiter auf einem hohen Niveau. Aber wie lange kann das noch so weitergehen? Mögliche weitere\xa0Zinssenkungen\xa0und nicht zuletzt die US-Präsidentschaftswahl versprechen Spannung für die nächsten Wochen.'}]"
21,Nur mickrige Rendite: Wie sich die Harvard-Universität verzockt hat,"{'type': 'text/plain', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Nur mickrige Rendite: Wie sich die Harvard-Universität verzockt hat'}","Einst fährt die reichste Hochschule der Welt legendäre Investmenterfolge ein. Doch inzwischen ist die Elite-Uni in Sachen Geldanlage Schlusslicht. Denn andere Ivy-League-Schulen haben Investments, von denen normale Anleger nur träumen können.","{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': 'Einst fährt die reichste Hochschule der Welt legendäre Investmenterfolge ein. Doch inzwischen ist die Elite-Uni in Sachen Geldanlage Schlusslicht. Denn andere Ivy-League-Schulen haben Investments, von denen normale Anleger nur träumen können.'}","[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.n-tv.de/wirtschaft/Wie-sich-die-Harvard-Universitaet-verzockt-hat-article25266170.html'}, {'length': '12555', 'type': 'image/jpeg', 'href': 'https://bilder3.n-tv.de/img/incoming/crop25266506/177867929-cImg_4_3-w250/imago0563698688h.jpg', 'rel': 'enclosure'}]",https://www.n-tv.de/wirtschaft/Wie-sich-die-Harvard-Universitaet-verzockt-hat-article25266170.html,False,"[{'term': 'Wirtschaft', 'scheme': None, 'label': None}]","Sat, 05 Oct 2024 14:47:32 +0200","time.struct_time(tm_year=2024, tm_mon=10, tm_mday=5, tm_hour=12, tm_min=47, tm_sec=32, tm_wday=5, tm_yday=279, tm_isdst=0)","[{'type': 'text/html', 'language': None, 'base': 'https://www.n-tv.de/wirtschaft/rss', 'value': '<img align=""left"" height=""188"" src=""https://bilder3.n-tv.de/img/incoming/crop25266506/177867929-cImg_4_3-w250/imago0563698688h.jpg"" width=""250"" />Einst fährt die reichste Hochschule der Welt legendäre Investmenterfolge ein. Doch inzwischen ist die Elite-Uni in Sachen Geldanlage Schlusslicht. Denn andere Ivy-League-Schulen haben Investments, von denen normale Anleger nur träumen können.'}]"
